"name","followers","popularity","genres","uri","url","image"
"Darksiderz","2123","27","","spotify:artist:1XwoaxvFx5Y67ZdLQt2TMa","https://open.spotify.com/artist/1XwoaxvFx5Y67ZdLQt2TMa","https://i.scdn.co/image/ab6761610000e5ebf8fc6717f3a9a4bc8ac73c75"
"Deborah de Luca","292731","56","electra| italian techno","spotify:artist:144HzhpLjcR9k37w5Ico9B","https://open.spotify.com/artist/144HzhpLjcR9k37w5Ico9B","https://i.scdn.co/image/ab6761610000e5eb522826741cda1b1374b7a036"
"Deeper Purpose","7106","44","uk tech house","spotify:artist:10Bo1ofGMWr6hFD7OM7W7r","https://open.spotify.com/artist/10Bo1ofGMWr6hFD7OM7W7r","https://i.scdn.co/image/ab6761610000e5eb4c31b6e69762dac10b3f9232"
"Definitive","3137","18","turkish metal","spotify:artist:54jJseP0c0ahtWnKyV58gl","https://open.spotify.com/artist/54jJseP0c0ahtWnKyV58gl","https://i.scdn.co/image/ab6761610000e5eb0b74dfa7b96b6760767db733"
"Dillon Francis","1085433","70","brostep| dance pop| edm| electro house| electronic trap| electropop| house| moombahton| pop| pop dance| slap house| tropical house","spotify:artist:5R3Hr2cnCCjt220Jmt2xLf","https://open.spotify.com/artist/5R3Hr2cnCCjt220Jmt2xLf","https://i.scdn.co/image/ab6761610000e5eb40abe2711c71c9927b5513be"
"Anime","70105","49","dark hardcore| gabba| hardcore techno| uptempo hardcore","spotify:artist:6lnEWBl7dhcA1FL5yqRHPO","https://open.spotify.com/artist/6lnEWBl7dhcA1FL5yqRHPO","https://i.scdn.co/image/ab6761610000e5ebb6de9f17135400411d405688"
"DJ Isaac","62683","56","australian dance| classic hardstyle| euphoric hardstyle| gabba| happy hardcore| hardcore techno| rawstyle","spotify:artist:2FmgW6Jee0JQKtb6EnBWCq","https://open.spotify.com/artist/2FmgW6Jee0JQKtb6EnBWCq","https://i.scdn.co/image/ab6761610000e5eb3fb5af188b5b046bba020318"
"Dom Dolla","139217","64","australian house| deep groove house| edm| electro house| house","spotify:artist:205i7E8fNVfojowcQSfK9m","https://open.spotify.com/artist/205i7E8fNVfojowcQSfK9m","https://i.scdn.co/image/ab6761610000e5ebdb4459c88f428070d8b492c9"
"Dr Phunk","29561","57","big room| hardstyle| jumpstyle","spotify:artist:1naX4fxuRaDFlj9tGfIUZk","https://open.spotify.com/artist/1naX4fxuRaDFlj9tGfIUZk","https://i.scdn.co/image/ab6761610000e5ebb6f2a37427efecef5f95cbb9"
"Eprom","58050","44","downtempo bass| electronic trap| experimental bass| future bass| glitch hop| halftime dnb| vapor twitch| wonky","spotify:artist:2c2X6dr1PHctH24BxNOjHi","https://open.spotify.com/artist/2c2X6dr1PHctH24BxNOjHi","https://i.scdn.co/image/ab6761610000e5ebd450885bd8e430f6da2a72b8"
"Excision","627356","66","brostep| canadian electronic| edm| electro house| electronic trap","spotify:artist:5FKchcZpQOkqFvXBj1aCvb","https://open.spotify.com/artist/5FKchcZpQOkqFvXBj1aCvb","https://i.scdn.co/image/ab6761610000e5eb11d1a065d36d1577fbe82ffa"
"Francis Mercier","8361","41","afro house| deep tropical house","spotify:artist:44qAhQu52dYKcHOFQd3esf","https://open.spotify.com/artist/44qAhQu52dYKcHOFQd3esf","https://i.scdn.co/image/ab6761610000e5ebf9853aca313d4fe2b35e6b1c"
"Friction","70061","60","dancefloor dnb| drum and bass| uk dnb","spotify:artist:5xdizdgbQQvGAgAolGhpXr","https://open.spotify.com/artist/5xdizdgbQQvGAgAolGhpXr","https://i.scdn.co/image/ab6761610000e5eb0ce22a6c45944fb89fa470d6"
"Gene Farris","12266","40","","spotify:artist:49qOEODA3n8HiVUY4uwJbU","https://open.spotify.com/artist/49qOEODA3n8HiVUY4uwJbU","https://i.scdn.co/image/ab6761610000e5eb1776c806a89767a77c373bf1"
"Good Times Ahead","300909","61","bass trap| brostep| edm| electro house| electronic trap| pop dance| vapor twitch","spotify:artist:6M7RdR9ZP52h2mfNLmiHtU","https://open.spotify.com/artist/6M7RdR9ZP52h2mfNLmiHtU","https://i.scdn.co/image/ab6761610000e5eb49fe0e09f20c62077e0f3d4e"
"Habstrakt","102905","59","bass house| dubstep| edm| electro house| electronic trap| filthstep","spotify:artist:1YYJxpOXYk1z1WtqdeLMkn","https://open.spotify.com/artist/1YYJxpOXYk1z1WtqdeLMkn","https://i.scdn.co/image/ab6761610000e5eb0047a4e1a620fc8119623564"
"HANA","100195","53","dark pop","spotify:artist:224Zsim3dmWXWYUXFuHv0o","https://open.spotify.com/artist/224Zsim3dmWXWYUXFuHv0o","https://i.scdn.co/image/ab6761610000e5ebc3de1d2bf46cb0ee5146d48e"
"Headhunterz","451709","64","classic hardstyle| euphoric hardstyle| melbourne bounce international| rawstyle","spotify:artist:6C0KWmCdqrLU2LzzWBPbOy","https://open.spotify.com/artist/6C0KWmCdqrLU2LzzWBPbOy","https://i.scdn.co/image/ab6761610000e5eb6b752efcbd31eadc11c45fcf"
"Hpnotic","576","10","","spotify:artist:3i1UPREmSz63semHZdpq50","https://open.spotify.com/artist/3i1UPREmSz63semHZdpq50","https://i.scdn.co/image/ab6761610000e5eb5c4796ccf380ee27a11bb5f3"
"Ilario Alicante","70290","38","minimal techno| tech house","spotify:artist:4dCGOzY3HL7dZnQ8XU7DDD","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"ILLENIUM","1230915","77","edm| melodic dubstep| pop| pop dance| tropical house","spotify:artist:45eNHdiiabvmbp4erw26rg","https://open.spotify.com/artist/45eNHdiiabvmbp4erw26rg","https://i.scdn.co/image/ab6761610000e5eb6b5fbf615ada187ce5e425c8"
"Imanbek","138102","79","dance pop| edm| electro house| pop dance| slap house| tropical house","spotify:artist:5rGrDvrLOV2VV8SCFVGWlj","https://open.spotify.com/artist/5rGrDvrLOV2VV8SCFVGWlj","https://i.scdn.co/image/ab6772690000c46c09bedc30a908e616665228df"
"James Hype","126532","68","dance pop| deep groove house| edm| house| pop dance| tropical house| uk dance","spotify:artist:43BxCL6t4c73BQnIJtry5v","https://open.spotify.com/artist/43BxCL6t4c73BQnIJtry5v","https://i.scdn.co/image/ab6761610000e5ebac473c8c8d3311437bc38916"
"Joel Corry","259662","82","dance pop| edm| pop| pop dance| tropical house| uk dance","spotify:artist:6DgP9otnZw5z6daOntINxp","https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp","https://i.scdn.co/image/ab6761610000e5eb0c0cb708b81ed5dc699d1556"
"John Summit","53410","68","deep house| edm| electro house| house| pop dance","spotify:artist:7kNqXtgeIwFtelmRjWv205","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"KAMI","1311","30","","spotify:artist:5nodOFXcI3HPPhfqhWwd06","https://open.spotify.com/artist/5nodOFXcI3HPPhfqhWwd06","https://i.scdn.co/image/ab6761610000e5eb7999c41fad8344adf5a72e74"
"Kanine","42899","61","bass house| drum and bass","spotify:artist:1KiNUGL3r0GgyLwqYCY1yV","https://open.spotify.com/artist/1KiNUGL3r0GgyLwqYCY1yV","https://i.scdn.co/image/ab6761610000e5eb548ac000ef856a87ab1e9e2a"
"Kaskade","876690","70","edm| electro house| pop dance| progressive house| vocal house","spotify:artist:6TQj5BFPooTa08A7pk8AQ1","https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1","https://i.scdn.co/image/ab6761610000e5ebc96f32c30b4c236b5b9c40fa"
"Lady Faith","9995","35","classic hardstyle| hardstyle| rawstyle","spotify:artist:1va2Hj3SvWvu3L6jAN6k01","https://open.spotify.com/artist/1va2Hj3SvWvu3L6jAN6k01","https://i.scdn.co/image/ab6761610000e5eb8cdf301e87b7ed46cfddbe71"
"Lee Foss","62527","59","deep disco house| deep groove house| deep house| house","spotify:artist:44T94QQEc60Jf7kqGY6Rip","https://open.spotify.com/artist/44T94QQEc60Jf7kqGY6Rip","https://i.scdn.co/image/ab6761610000e5eb87b8f25a9920a1b23f1011e0"
"LEVEL UP","10745","34","dubstep","spotify:artist:1ZpDxqXS6HAvoZyCzQfKRb","https://open.spotify.com/artist/1ZpDxqXS6HAvoZyCzQfKRb","https://i.scdn.co/image/ab6761610000e5eb6dc2b46539097968b388d207"
"Liquid Stranger","189420","53","brostep| downtempo| drill and bass| edm| electro house| electronic trap","spotify:artist:4YJsSCuag8W1TFTgSeEc2k","https://open.spotify.com/artist/4YJsSCuag8W1TFTgSeEc2k","https://i.scdn.co/image/ab6761610000e5eb071848783776946a42f523c6"
"LUCATI","5948","35","bass house","spotify:artist:6l6CFc2kr864voPxTDcYZn","https://open.spotify.com/artist/6l6CFc2kr864voPxTDcYZn","https://i.scdn.co/image/ab6761610000e5ebe034fed28f116fe327f8d843"
"Lucky Rabbit","172","17","","spotify:artist:1L49KERTIyZ2xNqfKvYNjX","https://open.spotify.com/artist/1L49KERTIyZ2xNqfKvYNjX","https://i.scdn.co/image/ab6761610000e5ebc827fe3db1f9d85c15688060"
"Luttrell","54446","49","progressive house","spotify:artist:4EOyJnoiiOJ4vuNhSBArB2","https://open.spotify.com/artist/4EOyJnoiiOJ4vuNhSBArB2","https://i.scdn.co/image/ab6761610000e5ebaad9c25bebefc875e8711e80"
"Manolo","2011","32","","spotify:artist:0FcmcDUoPk0KWr1N83ArPc","https://open.spotify.com/artist/0FcmcDUoPk0KWr1N83ArPc","https://i.scdn.co/image/ab67616d0000b273dca6ea7288dc60ab95b03878"
"MaRLo","88179","54","australian dance| edm| pop dance| progressive house| trance| uplifting trance","spotify:artist:2kd1zg9ZyGG6WjZO2dAsFd","https://open.spotify.com/artist/2kd1zg9ZyGG6WjZO2dAsFd","https://i.scdn.co/image/ab6761610000e5eb9de5d8e6a1bf5f3f8fd756f8"
"Martin Ikin","31955","57","bass house| deep groove house| deep house| disco house| edm| house","spotify:artist:7DhdJhd6DrxeJlUajwttd1","https://open.spotify.com/artist/7DhdJhd6DrxeJlUajwttd1","https://i.scdn.co/image/ab6761610000e5eb1fb65abc5834a39623a4def0"
"Mat Zo","130009","53","edm| electro house| pop dance| progressive house| progressive trance| uplifting trance","spotify:artist:2n7USVO8fO8FF8zq4kG2N1","https://open.spotify.com/artist/2n7USVO8fO8FF8zq4kG2N1","https://i.scdn.co/image/ab6761610000e5eb497ad7315ef81e180fb35d20"
"Moore Kismet","23615","50","dubstep| electronic trap| future bass| gaming dubstep| vapor twitch","spotify:artist:50uPj85gZxHFuFOlNBnnr5","https://open.spotify.com/artist/50uPj85gZxHFuFOlNBnnr5","https://i.scdn.co/image/ab6761610000e5eb49b37fa5f7008d84570b6347"
"Ms. Mada","281","1","","spotify:artist:5Q2AHnOl7BbmHN3Q8Rgh3K","https://open.spotify.com/artist/5Q2AHnOl7BbmHN3Q8Rgh3K","https://i.scdn.co/image/ab6761610000e5eb14dc145a0827c72d2f32001e"
"Nostalgix","5716","45","bass house| electro house","spotify:artist:6CarTAUaWnQb6bp7yjP0Zz","https://open.spotify.com/artist/6CarTAUaWnQb6bp7yjP0Zz","https://i.scdn.co/image/ab6761610000e5eb1e4943c475e84e86f3d5f374"
"Partiboi69","37386","43","australian house","spotify:artist:0CutULGVZ24wOr1HHYoEOL","https://open.spotify.com/artist/0CutULGVZ24wOr1HHYoEOL","https://i.scdn.co/image/ab6761610000e5eb21588861599cac61f4f48095"
"Renegade System","1393","22","tech trance","spotify:artist:1yeqihLwOY64E9YKgpc1BQ","https://open.spotify.com/artist/1yeqihLwOY64E9YKgpc1BQ","https://i.scdn.co/image/ab6761610000e5ebe28dbd72767596e867afe10a"
"Replicant","2761","17","new jersey hardcore| technical death metal| voidgaze","spotify:artist:0D3rZuKDs7qaBtoFaQ6tJU","https://open.spotify.com/artist/0D3rZuKDs7qaBtoFaQ6tJU","https://i.scdn.co/image/ab6761610000e5ebd3c1b98bcd0636cf3fbb2f9a"
"Rezz","394321","67","canadian electronic| edm| electra| electro house","spotify:artist:4aKdmOXdUKX07HVd3sGgzw","https://open.spotify.com/artist/4aKdmOXdUKX07HVd3sGgzw","https://i.scdn.co/image/ab6761610000e5ebd32795654cee9204e8bdcfde"
"Richie Hawtin","230833","43","acid house| canadian electronic| detroit techno| microhouse| minimal techno| tech house| techno","spotify:artist:3AhwIUus3pIaA3CvYBEtpy","https://open.spotify.com/artist/3AhwIUus3pIaA3CvYBEtpy","https://i.scdn.co/image/ab6761610000e5eb5a57427ddf73996ba445c54c"
"Rusko","277825","52","bassline| brostep| classic dubstep| electro house| electronic trap","spotify:artist:4BTcOR2hEQZQQL5AMo5u10","https://open.spotify.com/artist/4BTcOR2hEQZQQL5AMo5u10","https://i.scdn.co/image/ab6761610000e5ebae19e1bff2cfee1f310b95cb"
"Sam Divine","35044","37","","spotify:artist:029RjYsk0DU8LKC92sUyXZ","https://open.spotify.com/artist/029RjYsk0DU8LKC92sUyXZ","https://i.scdn.co/image/ab6761610000e5eb356c81c7d4596547496ec698"
"San Holo","655391","64","edm| electronic trap| electropop| future bass| pop dance| pop edm| vapor twitch","spotify:artist:0jNDKefhfSbLR9sFvcPLHo","https://open.spotify.com/artist/0jNDKefhfSbLR9sFvcPLHo","https://i.scdn.co/image/ab6761610000e5ebbea280428d4ffabf1d7b0095"
"SCHALA","1067","38","progressive trance","spotify:artist:0jk7HHrwqq0Y3Djioelf3m","https://open.spotify.com/artist/0jk7HHrwqq0Y3Djioelf3m","https://i.scdn.co/image/ab6761610000e5ebc9bebb4fdd26a227566929ce"
"Shiba San","101369","46","bass house| deep groove house| edm| electro house| french tech house| house","spotify:artist:7Hr9bE0u9Rl5n6QahVNRnc","https://open.spotify.com/artist/7Hr9bE0u9Rl5n6QahVNRnc","https://i.scdn.co/image/ab6761610000e5eb7f8ad21c26f4bb76a171381e"
"Subtronics","148176","65","dubstep| edm| electro house| electronic trap","spotify:artist:3NJ94iuAmmMjbszODYT6pO","https://open.spotify.com/artist/3NJ94iuAmmMjbszODYT6pO","https://i.scdn.co/image/ab6761610000e5ebda3630f6732d14437a4ab33d"
"Tchami","367016","66","bass house| deep groove house| edm| electro house| future house| house| pop dance| progressive house","spotify:artist:1KpCi9BOfviCVhmpI4G2sY","https://open.spotify.com/artist/1KpCi9BOfviCVhmpI4G2sY","https://i.scdn.co/image/ab6761610000e5ebfc95608aa4fe9512bb8781d8"
"Tritonal","216106","64","edm| electro house| melodic dubstep| pop dance| pop edm| progressive electro house| progressive house| progressive trance| trance| tropical house| uplifting trance","spotify:artist:521qvhdobR0GzhvU6TFw76","https://open.spotify.com/artist/521qvhdobR0GzhvU6TFw76","https://i.scdn.co/image/ab6761610000e5eb6308a13b7f792ce57a51a896"
"TSHA","33525","60","uk house","spotify:artist:2kLa7JZu4Ijdz1Gle2khZh","https://open.spotify.com/artist/2kLa7JZu4Ijdz1Gle2khZh","https://i.scdn.co/image/ab6761610000e5eb250f975b18a76a0287f0acba"
"Vini Vici","425205","66","progressive uplifting trance","spotify:artist:29zsVzEH33dD5QqxeL8dvy","https://open.spotify.com/artist/29zsVzEH33dD5QqxeL8dvy","https://i.scdn.co/image/ab6761610000e5eb16c3d0508b78984977eef4cf"
"Vintage Culture","1604095","78","brazilian edm","spotify:artist:28uJnu5EsrGml2tBd7y8ts","https://open.spotify.com/artist/28uJnu5EsrGml2tBd7y8ts","https://i.scdn.co/image/ab6761610000e5eb92b73e7c017ab5359781fe1b"
"Virtual Riot","306821","59","brostep| complextro| dubstep| edm| electro house| future bass| gaming dubstep| melodic dubstep","spotify:artist:4FXGRMSHh2JjHxVwS8dhH1","https://open.spotify.com/artist/4FXGRMSHh2JjHxVwS8dhH1","https://i.scdn.co/image/ab6761610000e5eb6c406665423f5eac0024e689"
"Wade","44021","58","","spotify:artist:09iEIVQVBtTVjiuEdqqkIR","https://open.spotify.com/artist/09iEIVQVBtTVjiuEdqqkIR","https://i.scdn.co/image/ab6761610000e5ebaeef3da421c3bd1792b528f3"
"Warface","68276","59","rawstyle| xtra raw","spotify:artist:1wuQQfTDZhgNb4GJyhThUs","https://open.spotify.com/artist/1wuQQfTDZhgNb4GJyhThUs","https://i.scdn.co/image/ab6761610000e5ebfb6db47bfbbda6291afeb1e9"
"Wax Motif","65389","59","bass house| edm| electro house| electronic trap| house","spotify:artist:7zm3aSdmGiOkTt0aZFSO8R","https://open.spotify.com/artist/7zm3aSdmGiOkTt0aZFSO8R","https://i.scdn.co/image/ab6761610000e5eb3dd87efdeb9141526973749e"
"Wenzday","5466","38","","spotify:artist:1TOclxL64oLeB45DFWFFU2","https://open.spotify.com/artist/1TOclxL64oLeB45DFWFFU2","https://i.scdn.co/image/ab6761610000e5eb79e0a674c165a0f10595e9aa"
"Westend","8448","52","bass house| house","spotify:artist:4epc3Bd0DOBA0kDywkRAsu","https://open.spotify.com/artist/4epc3Bd0DOBA0kDywkRAsu","https://i.scdn.co/image/ab6761610000e5ebdff0eddaadf9987ae096782c"
"Wildstylez","172905","61","classic hardstyle| euphoric hardstyle| rawstyle","spotify:artist:0wr85NuJuAYZsRzP1lJgiV","https://open.spotify.com/artist/0wr85NuJuAYZsRzP1lJgiV","https://i.scdn.co/image/ab6761610000e5ebe3e2995835c3ac87910299af"
"Yellow Claw","994545","69","bass trap| edm| electro house| electronic trap| pop dance","spotify:artist:47z7ZrgFoBvVpCnElCE3Zh","https://open.spotify.com/artist/47z7ZrgFoBvVpCnElCE3Zh","https://i.scdn.co/image/ab6761610000e5eb935c33066d5c8094f876ed70"
"Yolanda Be Cool","38565","56","australian dance| australian house| bass house","spotify:artist:4KkHjCe8ouh8C2P9LPoD4F","https://open.spotify.com/artist/4KkHjCe8ouh8C2P9LPoD4F","https://i.scdn.co/image/ab6761610000e5ebb5e11c917bd598941f221577"
"Zedd","5710755","80","complextro| dance pop| edm| electro house| electropop| german techno| pop| pop dance| pop rap| tropical house","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq","https://i.scdn.co/image/ab6761610000e5ebcbe6db0e826f9e816a7d158e"
"Zeds Dead","521980","67","brostep| canadian electronic| dubstep| edm| electro house| electronic trap| progressive electro house| vapor twitch","spotify:artist:67qogtRNI0GjUr8PlaG6Zh","https://open.spotify.com/artist/67qogtRNI0GjUr8PlaG6Zh","https://i.scdn.co/image/ab6761610000e5eb8f9c9739f2bbee96365a4b23"
"ZHU","761717","71","edm| electro house","spotify:artist:28j8lBWDdDSHSSt5oPlsX2","https://open.spotify.com/artist/28j8lBWDdDSHSSt5oPlsX2","https://i.scdn.co/image/ab6761610000e5eb5cc7aca0b30b4214a4dc154e"
"Zomboy","759193","57","brostep| dubstep| edm| electro house| electronic trap| glitch","spotify:artist:0ycHhPwPvoaO4VGzmMnXGq","https://open.spotify.com/artist/0ycHhPwPvoaO4VGzmMnXGq","https://i.scdn.co/image/ab6761610000e5eb252ca3ce5e3a1c740773a478"
