"name","followers","popularity","genres","uri","url","image"
"ACRAZE","55907","78","","spotify:artist:4pnp4w9g30yLfVIAFnZMRd","https://open.spotify.com/artist/4pnp4w9g30yLfVIAFnZMRd","https://i.scdn.co/image/ab6761610000e5eb83a7cd2bafbc6e2c377f49cf"
"Adrenalize","32770","50","classic hardstyle| euphoric hardstyle| hardstyle| rawstyle","spotify:artist:6GebWeCCtey5pbQepRYD6c","https://open.spotify.com/artist/6GebWeCCtey5pbQepRYD6c","https://i.scdn.co/image/ab6761610000e5eb7a056538bac6ad76ad74460c"
"Alan Walker","33146717","85","electro house","spotify:artist:7vk5e3vY1uw9plTHJAMwjN","https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN","https://i.scdn.co/image/ab6761610000e5ebc02d416c309a68b04dc94576"
"Alix Perez","60021","50","belgian edm| drum and bass| drumfunk| halftime dnb| jungle| liquid funk| neurofunk","spotify:artist:4e6pQ61gYReORJoXcrQH1Z","https://open.spotify.com/artist/4e6pQ61gYReORJoXcrQH1Z","https://i.scdn.co/image/ab6761610000e5eb6b656d64cfc7be8e087a4917"
"Ann Clue","40751","48","high-tech minimal| minimal techno| tech house","spotify:artist:5fasubnSIOTRYlIZA17ong","https://open.spotify.com/artist/5fasubnSIOTRYlIZA17ong","https://i.scdn.co/image/ab6761610000e5eb413428824a81416f340981ad"
"ARMNHMR","79204","54","edm| future bass| melodic dubstep| pop dance| pop edm","spotify:artist:0P2bZXPyjHYRW4guHVAFl1","https://open.spotify.com/artist/0P2bZXPyjHYRW4guHVAFl1","https://i.scdn.co/image/ab6761610000e5ebb83c7f5e2a18848bf943fe62"
"Audiofreq","25722","45","classic hardstyle| euphoric hardstyle| hardstyle| rawstyle","spotify:artist:0hHKtZEXHNsXfgrNgU7Zkl","https://open.spotify.com/artist/0hHKtZEXHNsXfgrNgU7Zkl","https://i.scdn.co/image/ab6761610000e5ebc5aed2bf6b0cb022ca5278e7"
"Autograf","101386","58","deep house| deep tropical house| edm| electropop| future bass| house| indie poptimism| pop dance| pop edm| tropical house| vapor soul| vapor twitch","spotify:artist:0FVj4JuzTyudaXAwfqDQ20","https://open.spotify.com/artist/0FVj4JuzTyudaXAwfqDQ20","https://i.scdn.co/image/ab6761610000e5eb18f0596f15e4a6ebde3c643b"
"Ben Böhmer","269214","69","","spotify:artist:5tDjiBYUsTqzd0RkTZxK7u","https://open.spotify.com/artist/5tDjiBYUsTqzd0RkTZxK7u","https://i.scdn.co/image/ab6761610000e5eba8a48c12973f1621a9eea81d"
"Big Gigantic","233495","61","edm| electronic trap| electropop| vapor twitch","spotify:artist:7o7mC95EDbJKTcPAAs8C3r","https://open.spotify.com/artist/7o7mC95EDbJKTcPAAs8C3r","https://i.scdn.co/image/ab6761610000e5eb0bae0770c078dc67c15c8ed1"
"Black V Neck","9579","51","bass house","spotify:artist:2l0xOjnrmYsxNoQ0QI3G5a","https://open.spotify.com/artist/2l0xOjnrmYsxNoQ0QI3G5a","https://i.scdn.co/image/ab6761610000e5ebdcbe09483525f1dfabcd5e90"
"Bleu Clair","26360","52","bass house| electro house| indonesian edm","spotify:artist:7kA4sEagpoNK91I7wr9tYr","https://open.spotify.com/artist/7kA4sEagpoNK91I7wr9tYr","https://i.scdn.co/image/ab6761610000e5eb32cb9da2d7fa954f7b9446b9"
"Boris Brejcha","985045","67","german house| german techno| high-tech minimal| minimal techno| tech house","spotify:artist:6caPJFLv1wesmM7gwK1ACy","https://open.spotify.com/artist/6caPJFLv1wesmM7gwK1ACy","https://i.scdn.co/image/ab6761610000e5eb33c9b5dcc05194199aa68410"
"Capozzi","2663","34","bass house","spotify:artist:1cNpMm9NSchdIe9RdGA1MC","https://open.spotify.com/artist/1cNpMm9NSchdIe9RdGA1MC","https://i.scdn.co/image/ab6761610000e5eb77680c71ca3851e6030186bd"
"Cat Dealers","511129","66","brazilian edm","spotify:artist:3q2dSq7VZnj8TmoJUyRm40","https://open.spotify.com/artist/3q2dSq7VZnj8TmoJUyRm40","https://i.scdn.co/image/ab6761610000e5eb899d8dd94b583f1374514524"
"Charlotte de Witte","493067","59","belgian techno| electra","spotify:artist:1lJhME1ZpzsEa5M0wW6Mso","https://open.spotify.com/artist/1lJhME1ZpzsEa5M0wW6Mso","https://i.scdn.co/image/ab6761610000e5eba12a92f8afe549fb9766ff48"
"Chris Lake","222981","68","bass house| deep groove house| edm| electro house| house| melbourne bounce| pop dance| progressive house","spotify:artist:5Igpc9iLZ3YGtKeYfSrrOE","https://open.spotify.com/artist/5Igpc9iLZ3YGtKeYfSrrOE","https://i.scdn.co/image/ab6761610000e5eb78dc17752a33d1435741eb35"
"Code Black","56173","53","classic hardstyle| euphoric hardstyle| rawstyle","spotify:artist:0I5is4tdxHhT3Ft2EzPjlB","https://open.spotify.com/artist/0I5is4tdxHhT3Ft2EzPjlB","https://i.scdn.co/image/ab6761610000e5eb59a03f41d91eda988044f5b0"
"Cosmic Gate","229878","58","edm| german techno| german trance| pop dance| progressive house| progressive trance| trance| uplifting trance","spotify:artist:6ySxYu68zTsO5ghsThpGtS","https://open.spotify.com/artist/6ySxYu68zTsO5ghsThpGtS","https://i.scdn.co/image/ab6761610000e5eba3ba56b137a0d342da88e222"
"Danyelino","107","3","","spotify:artist:6Ut6iAUGTJfEVRopU9MsGf","https://open.spotify.com/artist/6Ut6iAUGTJfEVRopU9MsGf","https://i.scdn.co/image/ab6761610000e5eb43060d8c8ba626ba4b9adefa"
"Darren Styles","94066","64","happy hardcore| hardcore techno","spotify:artist:2gZzTzeACSwFqkMroVxmnm","https://open.spotify.com/artist/2gZzTzeACSwFqkMroVxmnm","https://i.scdn.co/image/ab6761610000e5eb6ec94859874594815b52b478"
"Deadly Guns","40347","55","frenchcore| rawstyle| uptempo hardcore","spotify:artist:1RsU9zuGACUb1NGShiFpcP","https://open.spotify.com/artist/1RsU9zuGACUb1NGShiFpcP","https://i.scdn.co/image/ab6761610000e5eb5fe540cfc041220d9dc0cdda"
"Dennis Cruz","77812","53","house| latin tech house","spotify:artist:27mWOSZjlpmtoqsRjRwQyu","https://open.spotify.com/artist/27mWOSZjlpmtoqsRjRwQyu","https://i.scdn.co/image/ab6761610000e5ebea9f7b97c530be2467ef6947"
"Shaquille O'Neal","45170","50","new jersey rap","spotify:artist:67RWyN1fDOu7WuSTIi5hE7","https://open.spotify.com/artist/67RWyN1fDOu7WuSTIi5hE7","https://i.scdn.co/image/ab6761610000e5ebb86c323bf5615c28bd57b928"
"Doctor P","232516","50","brostep| complextro| dubstep| edm| electro house| electronic trap| filthstep| gaming dubstep| melodic dubstep| moombahton","spotify:artist:0tgjwsn1Lpjj8kKEvWm0KQ","https://open.spotify.com/artist/0tgjwsn1Lpjj8kKEvWm0KQ","https://i.scdn.co/image/ab6761610000e5eb15e32e839c37fab5e5db0cfa"
"Dom Dolla","139217","64","australian house| deep groove house| edm| electro house| house","spotify:artist:205i7E8fNVfojowcQSfK9m","https://open.spotify.com/artist/205i7E8fNVfojowcQSfK9m","https://i.scdn.co/image/ab6761610000e5ebdb4459c88f428070d8b492c9"
"Eric Prydz","491910","66","disco house| edm| electro house| house| pop dance| progressive house| vocal house","spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R","https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R","https://i.scdn.co/image/ab6761610000e5eb4170f1e4c72c0a9fc2eddc1d"
"EVAN GIIA","24195","59","indie electropop| nyc pop","spotify:artist:0D6BtvIkN3P9GHTa8KR24t","https://open.spotify.com/artist/0D6BtvIkN3P9GHTa8KR24t","https://i.scdn.co/image/ab6761610000e5eb3989d619118dd21ec690319d"
"Fallen","606","39","","spotify:artist:20Zt0tHU7sQDqzML1kZTpe","https://open.spotify.com/artist/20Zt0tHU7sQDqzML1kZTpe","https://i.scdn.co/image/ab6761610000e5ebeb3b4581b03e4fda358c0e65"
"FISHER","617364","71","australian house| house","spotify:artist:1VJ0briNOlXRtJUAzoUJdt","https://open.spotify.com/artist/1VJ0briNOlXRtJUAzoUJdt","https://i.scdn.co/image/ab6761610000e5eb26b6458775a693999d024473"
"FuntCase","87600","40","brostep| deathstep| dubstep| filthstep| gaming dubstep","spotify:artist:6v1BAWFVNPbPJlnFHWR78D","https://open.spotify.com/artist/6v1BAWFVNPbPJlnFHWR78D","https://i.scdn.co/image/ab6761610000e5eb65fd8a07aaff1deb71726bbd"
"G Jones","69297","46","electronic trap| future bass| vapor twitch","spotify:artist:0gXx2aQ2mfovDfqCw10MQC","https://open.spotify.com/artist/0gXx2aQ2mfovDfqCw10MQC","https://i.scdn.co/image/ab6761610000e5ebc2f7066632f9f3819d52d520"
"Gabriel & Dresden","75200","50","edm| progressive house| progressive trance| trance| uplifting trance","spotify:artist:64KfnYe81Wld2AkG4bkGIV","https://open.spotify.com/artist/64KfnYe81Wld2AkG4bkGIV","https://i.scdn.co/image/ab6761610000e5ebff53f90b3cb1e6a83b3fba70"
"Ganja White Night","160600","56","edm| electro house| electronic trap","spotify:artist:1a6oIpEh4DGgaqgWg5xwd3","https://open.spotify.com/artist/1a6oIpEh4DGgaqgWg5xwd3","https://i.scdn.co/image/ab6761610000e5eb6a093f3ca0f5e122e964b590"
"Geminelle","6874","40","high vibe","spotify:artist:4QNqXfa129rAppgBSQY4bq","https://open.spotify.com/artist/4QNqXfa129rAppgBSQY4bq","https://i.scdn.co/image/ab6761610000e5eb1f992879c3f1f9a5f83dc69b"
"Giuseppe Ottaviani","96270","54","italian trance| progressive house| progressive trance| trance| uplifting trance","spotify:artist:5B9q1NRokzWYB7nSgnlHyv","https://open.spotify.com/artist/5B9q1NRokzWYB7nSgnlHyv","https://i.scdn.co/image/ab6761610000e5eb03074337cada59add284e048"
"Honey Dijon","76284","50","deep house| disco house| vocal house","spotify:artist:0XfQBWgzisaS9ltDV9bXAS","https://open.spotify.com/artist/0XfQBWgzisaS9ltDV9bXAS","https://i.scdn.co/image/ab6761610000e5eb9ecd978962fbf65f6165318e"
"HUGEL","78315","70","dance pop| deep house| edm| electro house| house| pop dance| tropical house","spotify:artist:5PlfkPxwCpRRWQJBxCa0By","https://open.spotify.com/artist/5PlfkPxwCpRRWQJBxCa0By","https://i.scdn.co/image/ab6761610000e5eb850e6651696d139a966e9708"
"Ilan Bluestone","55182","54","edm| pop dance| progressive house| progressive trance| trance| uplifting trance","spotify:artist:1yoZuH2j43vVSWsOwYuQyn","https://open.spotify.com/artist/1yoZuH2j43vVSWsOwYuQyn","https://i.scdn.co/image/2f81add8f4621f30b45d81835d06a38e6ec68875"
"IMANU","25989","52","dutch dnb| future bass","spotify:artist:5Y7rFm0tiJTVDzGLMzz0W1","https://open.spotify.com/artist/5Y7rFm0tiJTVDzGLMzz0W1","https://i.scdn.co/image/ab6761610000e5eb0eededee27a3d5ea412df7b1"
"Jauz","367301","64","bass house| brostep| edm| electro house| electronic trap| house| pop dance","spotify:artist:5ttgIeUVka6FLyi00Uu5h8","https://open.spotify.com/artist/5ttgIeUVka6FLyi00Uu5h8","https://i.scdn.co/image/ab6761610000e5eba6e40e1e9121683b7caa2f84"
"Jayda G","48920","53","canadian electronic| deep house| float house","spotify:artist:3NKVm2Jedcf6ibJr6pMUVx","https://open.spotify.com/artist/3NKVm2Jedcf6ibJr6pMUVx","https://i.scdn.co/image/ab6761610000e5ebe2a379d1ca606114d010002b"
"Jessica Audiffred","28775","39","dubstep| gaming dubstep| mexican edm","spotify:artist:4odLDriBk6oEZotzLPTSnD","https://open.spotify.com/artist/4odLDriBk6oEZotzLPTSnD","https://i.scdn.co/image/ab6761610000e5eb0dabad0910e5fd00f37937eb"
"John O'Callaghan","95690","52","progressive house| progressive trance| trance| uplifting trance","spotify:artist:6H2JQ8igAAa5UBr2u496mb","https://open.spotify.com/artist/6H2JQ8igAAa5UBr2u496mb","https://i.scdn.co/image/519b32a173131e0f3bd9ef4fd922aa8e5303abb0"
"Jorza","373","37","","spotify:artist:2QQUtKcJQ0bkubS0Titmi4","https://open.spotify.com/artist/2QQUtKcJQ0bkubS0Titmi4","https://i.scdn.co/image/ab6761610000e5eb46d38345bbcf02ebcf056f9b"
"JSTJR","12343","35","moombahton","spotify:artist:5SNvvu3C0tFHMXcih3NdiP","https://open.spotify.com/artist/5SNvvu3C0tFHMXcih3NdiP","https://i.scdn.co/image/ab6761610000e5ebc774251aa87e4257d394b0fd"
"Kai Wachi","84596","57","bass trap| brostep| deathstep| dubstep| edm| electro house| electronic trap| melodic dubstep","spotify:artist:2fNr4ldujwq97v1jWeqs8K","https://open.spotify.com/artist/2fNr4ldujwq97v1jWeqs8K","https://i.scdn.co/image/ab6761610000e5eb3f18cbae2257a34624599fa7"
"k?d","61801","45","electro house| future bass| melodic dubstep","spotify:artist:714O3xvBNiclo82vxBn8Bf","https://open.spotify.com/artist/714O3xvBNiclo82vxBn8Bf","https://i.scdn.co/image/ab6761610000e5eb1bc18e94da95a701a247d278"
"LLLLNNNN","580","31","","spotify:artist:5EnVoD5aCLkfAkZR6hFrSR","https://open.spotify.com/artist/5EnVoD5aCLkfAkZR6hFrSR","https://i.scdn.co/image/ab6761610000e5eb28f06b0cbcd982123bf97b9f"
"LNY TNZ","53506","57","rawstyle","spotify:artist:1x0ScxgiyFRQDKT4VwcLHa","https://open.spotify.com/artist/1x0ScxgiyFRQDKT4VwcLHa","https://i.scdn.co/image/ab6761610000e5eb4c8f2d444e892b73982d8a5d"
"Macky Gee","152125","63","bass house| tekk","spotify:artist:5EDztvTkyoKtK0ZdEdhOFx","https://open.spotify.com/artist/5EDztvTkyoKtK0ZdEdhOFx","https://i.scdn.co/image/ab6761610000e5eb49e95d643f14cc26f791a04d"
"Mad Dog","82","20","","spotify:artist:11bLrAGMCRADXyeRks7OC0","https://open.spotify.com/artist/11bLrAGMCRADXyeRks7OC0","https://i.scdn.co/image/ab67616d0000b273d38998cdab3b86d4693c27a7"
"Madeon","605491","63","complextro| edm| electro house| electropop| filter house| future bass| nantes indie| pop dance","spotify:artist:4pb4rqWSoGUgxm63xmJ8xc","https://open.spotify.com/artist/4pb4rqWSoGUgxm63xmJ8xc","https://i.scdn.co/image/ab6761610000e5eb575765a3c5e35a1205eac302"
"Mary Droppinz","454","18","","spotify:artist:4tPVnr7VB15UA9TRsie3cS","https://open.spotify.com/artist/4tPVnr7VB15UA9TRsie3cS","https://i.scdn.co/image/ab6761610000e5eb5b26bdf2b950ed7efd625124"
"Matroda","63772","57","bass house| edm| electro house| house","spotify:artist:45lcbTsX07JWzmTIjcdyBz","https://open.spotify.com/artist/45lcbTsX07JWzmTIjcdyBz","https://i.scdn.co/image/ab6761610000e5ebd97ff71e2ba3e53294ab3f41"
"MEDUZA","513687","79","edm| pop| pop dance| pop house| tropical house","spotify:artist:0xRXCcSX89eobfrshSVdyu","https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu","https://i.scdn.co/image/ab6761610000e5eb0250d43f727734741aad6423"
"NGHTMRE","422169","67","bass trap| brostep| edm| electro house| electronic trap| pop dance| vapor twitch","spotify:artist:76M2Ekj8bG8W7X2nbx2CpF","https://open.spotify.com/artist/76M2Ekj8bG8W7X2nbx2CpF","https://i.scdn.co/image/ab6761610000e5eb466d14e7d8546d3b51368157"
"Nitepunk","7744","41","dubstep","spotify:artist:6iPbI11utXY9CVhX6SPXEg","https://open.spotify.com/artist/6iPbI11utXY9CVhX6SPXEg","https://i.scdn.co/image/ab6761610000e5eb98cb85f8976b45944fce3ca1"
"Nitti Gritti","68058","62","bass house| dubstep| edm| electro house| electronic trap","spotify:artist:21AUdblPrTRzkvJn8FGrlk","https://open.spotify.com/artist/21AUdblPrTRzkvJn8FGrlk","https://i.scdn.co/image/ab6761610000e5eb37f26de6d58725137ff8a757"
"Nora En Pure","314667","66","deep house| electra| house| progressive house| swiss pop| tropical house","spotify:artist:24DO0PijjITGIEWsO8XaPs","https://open.spotify.com/artist/24DO0PijjITGIEWsO8XaPs","https://i.scdn.co/image/ab6761610000e5eb2d6db1d82461593938beef62"
